"time","class","pkts","tcp_retx_pkts"
"13-Sep-2013 20:00:00","Outbound",12685566,33324
"13-Sep-2013 19:00:00","Inbound",21770120,80849
"13-Sep-2013 19:00:00","Outbound",14873563,58954
"13-Sep-2013 18:00:00","Inbound",27150260,77875
"13-Sep-2013 18:00:00","Outbound",17093616,53895
"13-Sep-2013 17:00:00","Inbound",25685225,80596
"13-Sep-2013 17:00:00","Outbound",15324977,62500
"13-Sep-2013 16:00:00","Inbound",24961296,38457
"13-Sep-2013 16:00:00","Outbound",17068844,32783
"13-Sep-2013 15:00:00","Inbound",17217206,22616
"13-Sep-2013 15:00:00","Outbound",11810054,38001
"13-Sep-2013 14:00:00","Inbound",24055747,33563
"13-Sep-2013 14:00:00","Outbound",17372929,265784
"13-Sep-2013 13:00:00","Inbound",37812048,174479
"13-Sep-2013 13:00:00","Outbound",26605775,140417
"13-Sep-2013 12:00:00","Inbound",47571995,219787
"13-Sep-2013 12:00:00","Outbound",30832002,239952
"13-Sep-2013 11:00:00","Inbound",37914249,173805
"13-Sep-2013 11:00:00","Outbound",25978075,181680
"13-Sep-2013 10:00:00","Inbound",40887360,239021
"13-Sep-2013 10:00:00","Outbound",26711915,171874
"13-Sep-2013 09:00:00","Inbound",40422259,172670
"13-Sep-2013 09:00:00","Outbound",27203492,132047
"13-Sep-2013 08:00:00","Inbound",16897740,42605
"13-Sep-2013 08:00:00","Outbound",12320148,78771
"13-Sep-2013 07:00:00","Inbound",6818641,6571
"13-Sep-2013 07:00:00","Outbound",5826214,17637
"13-Sep-2013 06:00:00","Inbound",2972754,4375
"13-Sep-2013 06:00:00","Outbound",3123954,15155
"13-Sep-2013 05:00:00","Inbound",2383469,4335
"13-Sep-2013 05:00:00","Outbound",2331079,14963
"13-Sep-2013 04:00:00","Inbound",2964165,3837
"13-Sep-2013 04:00:00","Outbound",3223185,17678
"13-Sep-2013 03:00:00","Inbound",4049307,17211
"13-Sep-2013 03:00:00","Outbound",3949252,36225
"13-Sep-2013 02:00:00","Inbound",6115018,15325
"13-Sep-2013 02:00:00","Outbound",5576917,31429
"13-Sep-2013 01:00:00","Inbound",6340352,19385
"13-Sep-2013 01:00:00","Outbound",5664677,25266
"13-Sep-2013 00:00:00","Inbound",6780506,10989
"13-Sep-2013 00:00:00","Outbound",6398145,38107
"12-Sep-2013 23:00:00","Inbound",6641373,13220
"12-Sep-2013 23:00:00","Outbound",6838000,45940
"12-Sep-2013 22:00:00","Inbound",6431716,12629
"12-Sep-2013 22:00:00","Outbound",6637373,51275
"12-Sep-2013 21:00:00","Inbound",5054913,10070
"12-Sep-2013 21:00:00","Outbound",6190653,53056
"12-Sep-2013 20:00:00","Inbound",18019682,69438
"12-Sep-2013 20:00:00","Outbound",12962621,66858
"12-Sep-2013 19:00:00","Inbound",29773078,94867
"12-Sep-2013 19:00:00","Outbound",19431663,73978
"12-Sep-2013 18:00:00","Inbound",32986107,141578
"12-Sep-2013 18:00:00","Outbound",22266876,134180
"12-Sep-2013 17:00:00","Inbound",30478409,115445
"12-Sep-2013 17:00:00","Outbound",21930788,127820
"12-Sep-2013 16:00:00","Inbound",32348046,78309
"12-Sep-2013 16:00:00","Outbound",22833180,82064
"12-Sep-2013 15:00:00","Inbound",19940398,67925
"12-Sep-2013 15:00:00","Outbound",16627982,94478
"12-Sep-2013 14:00:00","Inbound",28248721,72835
"12-Sep-2013 14:00:00","Outbound",21427670,197186
"12-Sep-2013 13:00:00","Inbound",37728143,136179
"12-Sep-2013 13:00:00","Outbound",27241484,137950
"12-Sep-2013 12:00:00","Inbound",39892265,194984
"12-Sep-2013 12:00:00","Outbound",28716139,138361
"12-Sep-2013 11:00:00","Inbound",43585195,135089
"12-Sep-2013 11:00:00","Outbound",28222874,160583
"12-Sep-2013 10:00:00","Inbound",40178008,116111
"12-Sep-2013 10:00:00","Outbound",27587709,142480
"12-Sep-2013 09:00:00","Inbound",39722086,95027
"12-Sep-2013 09:00:00","Outbound",26075076,73754
"12-Sep-2013 08:00:00","Inbound",19428529,12119
"12-Sep-2013 08:00:00","Outbound",13779180,19039
"12-Sep-2013 07:00:00","Inbound",6890605,6247
"12-Sep-2013 07:00:00","Outbound",5098502,10555
"12-Sep-2013 06:00:00","Inbound",2117688,3106
"12-Sep-2013 06:00:00","Outbound",2241304,13157
"12-Sep-2013 05:00:00","Inbound",3521753,2864
"12-Sep-2013 05:00:00","Outbound",3657533,17179
"12-Sep-2013 04:00:00","Inbound",4433115,2638
"12-Sep-2013 04:00:00","Outbound",5484041,25114
"12-Sep-2013 03:00:00","Inbound",4301832,3087
"12-Sep-2013 03:00:00","Outbound",3789986,23607
"12-Sep-2013 02:00:00","Inbound",3737344,3697
"12-Sep-2013 02:00:00","Outbound",3949930,20793
"12-Sep-2013 01:00:00","Inbound",3453107,4513
"12-Sep-2013 01:00:00","Outbound",3791628,26075
"12-Sep-2013 00:00:00","Inbound",5419726,7260
"12-Sep-2013 00:00:00","Outbound",5383236,32467
"11-Sep-2013 23:00:00","Inbound",7094955,11180
"11-Sep-2013 23:00:00","Outbound",6586297,29854
"11-Sep-2013 22:00:00","Inbound",8164368,14026
"11-Sep-2013 22:00:00","Outbound",6942817,38996
"11-Sep-2013 21:00:00","Inbound",13225065,18981
"11-Sep-2013 21:00:00","Outbound",10318454,44027
"11-Sep-2013 20:00:00","Inbound",17483873,23888
"11-Sep-2013 20:00:00","Outbound",13800158,50397
"11-Sep-2013 19:00:00","Inbound",36758991,446954
"11-Sep-2013 19:00:00","Outbound",22501737,63101
"11-Sep-2013 18:00:00","Inbound",41128050,237707
"11-Sep-2013 18:00:00","Outbound",26023605,107121
"11-Sep-2013 17:00:00","Inbound",45214499,220166
"11-Sep-2013 17:00:00","Outbound",28718605,89565
"11-Sep-2013 16:00:00","Inbound",40718911,152550
"11-Sep-2013 16:00:00","Outbound",25802147,66956
"11-Sep-2013 15:00:00","Inbound",25301986,25253
"11-Sep-2013 15:00:00","Outbound",16155756,38489
"11-Sep-2013 14:00:00","Inbound",27135319,108351
"11-Sep-2013 14:00:00","Outbound",19692430,51186
"11-Sep-2013 13:00:00","Inbound",33122107,95070
"11-Sep-2013 13:00:00","Outbound",25771125,124871
"11-Sep-2013 12:00:00","Inbound",40723376,187257
"11-Sep-2013 12:00:00","Outbound",28247947,98215
"11-Sep-2013 11:00:00","Inbound",39869839,114374
"11-Sep-2013 11:00:00","Outbound",26068817,87693
"11-Sep-2013 10:00:00","Inbound",43108644,117218
"11-Sep-2013 10:00:00","Outbound",27576054,87949
"11-Sep-2013 09:00:00","Inbound",44488257,119171
"11-Sep-2013 09:00:00","Outbound",27522650,66834
"11-Sep-2013 08:00:00","Inbound",19755601,16305
"11-Sep-2013 08:00:00","Outbound",13885528,19807
"11-Sep-2013 07:00:00","Inbound",8829559,6526
"11-Sep-2013 07:00:00","Outbound",6170569,13386
"11-Sep-2013 06:00:00","Inbound",2433348,2203
"11-Sep-2013 06:00:00","Outbound",2474455,9414
"11-Sep-2013 05:00:00","Inbound",2852373,2062
"11-Sep-2013 05:00:00","Outbound",2743456,9324
"11-Sep-2013 04:00:00","Inbound",2516682,4299
"11-Sep-2013 04:00:00","Outbound",2642811,13416
"11-Sep-2013 03:00:00","Inbound",3002363,8146
"11-Sep-2013 03:00:00","Outbound",2664280,10926
"11-Sep-2013 02:00:00","Inbound",3488658,17105
"11-Sep-2013 02:00:00","Outbound",3215258,15365
"11-Sep-2013 01:00:00","Inbound",4677725,6067
"11-Sep-2013 01:00:00","Outbound",4520028,29223
"11-Sep-2013 00:00:00","Inbound",6386280,10612
"11-Sep-2013 00:00:00","Outbound",5779108,25317
"10-Sep-2013 23:00:00","Inbound",7426531,12793
"10-Sep-2013 23:00:00","Outbound",7545963,21634
"10-Sep-2013 22:00:00","Inbound",9482374,15932
"10-Sep-2013 22:00:00","Outbound",8580763,27455
"10-Sep-2013 21:00:00","Inbound",12665302,32009
"10-Sep-2013 21:00:00","Outbound",9917844,33995
"10-Sep-2013 20:00:00","Inbound",16025303,48274
"10-Sep-2013 20:00:00","Outbound",12020621,57896
"10-Sep-2013 19:00:00","Inbound",27099619,151217
"10-Sep-2013 19:00:00","Outbound",19343535,77428
"10-Sep-2013 18:00:00","Inbound",41813702,171342
"10-Sep-2013 18:00:00","Outbound",26882711,99023
"10-Sep-2013 17:00:00","Inbound",44824913,317757
"10-Sep-2013 17:00:00","Outbound",28333914,172335
"10-Sep-2013 16:00:00","Inbound",42264035,226299
"10-Sep-2013 16:00:00","Outbound",27065764,115913
"10-Sep-2013 15:00:00","Inbound",21130556,50101
"10-Sep-2013 15:00:00","Outbound",21827349,49314
"10-Sep-2013 14:00:00","Inbound",48323629,178858
"10-Sep-2013 14:00:00","Outbound",32708504,76818
"10-Sep-2013 13:00:00","Inbound",53701321,246320
"10-Sep-2013 13:00:00","Outbound",38377662,116162
"10-Sep-2013 12:00:00","Inbound",57289693,306475
"10-Sep-2013 12:00:00","Outbound",42400757,165608
"10-Sep-2013 11:00:00","Inbound",63877418,282807
"10-Sep-2013 11:00:00","Outbound",43444762,251008
"10-Sep-2013 10:00:00","Inbound",57382553,275495
"10-Sep-2013 10:00:00","Outbound",33727821,169711
"10-Sep-2013 09:00:00","Inbound",45661501,126187
"10-Sep-2013 09:00:00","Outbound",28711500,82201
"10-Sep-2013 08:00:00","Inbound",18373282,12980
"10-Sep-2013 08:00:00","Outbound",12308302,17778
"10-Sep-2013 07:00:00","Inbound",4742701,4206
"10-Sep-2013 07:00:00","Outbound",3972092,10134
"10-Sep-2013 06:00:00","Inbound",1560456,2162
"10-Sep-2013 06:00:00","Outbound",2071335,9534
"10-Sep-2013 05:00:00","Inbound",1562139,2468
"10-Sep-2013 05:00:00","Outbound",1910101,11334
"10-Sep-2013 04:00:00","Inbound",2832213,3274
"10-Sep-2013 04:00:00","Outbound",3123533,20024
"10-Sep-2013 03:00:00","Inbound",2467932,2816
"10-Sep-2013 03:00:00","Outbound",2699688,21110
"10-Sep-2013 02:00:00","Inbound",3596713,5113
"10-Sep-2013 02:00:00","Outbound",3422181,20820
"10-Sep-2013 01:00:00","Inbound",4196752,5506
"10-Sep-2013 01:00:00","Outbound",4172935,26540
"10-Sep-2013 00:00:00","Inbound",4581871,9982
"10-Sep-2013 00:00:00","Outbound",4858327,32401
"09-Sep-2013 23:00:00","Inbound",7380314,13626
"09-Sep-2013 23:00:00","Outbound",6799718,28681
"09-Sep-2013 22:00:00","Inbound",9183322,14826
"09-Sep-2013 22:00:00","Outbound",8476222,31348
"09-Sep-2013 21:00:00","Inbound",11676502,27082
"09-Sep-2013 21:00:00","Outbound",10176834,29065
"09-Sep-2013 20:00:00","Inbound",18111232,48984
"09-Sep-2013 20:00:00","Outbound",13665075,41815
"09-Sep-2013 19:00:00","Inbound",33754209,141607
"09-Sep-2013 19:00:00","Outbound",21765385,90222
"09-Sep-2013 18:00:00","Inbound",41363942,686856
"09-Sep-2013 18:00:00","Outbound",27113027,198943
"09-Sep-2013 17:00:00","Inbound",40804458,676732
"09-Sep-2013 17:00:00","Outbound",27571801,147286
"09-Sep-2013 16:00:00","Inbound",34465459,270427
"09-Sep-2013 16:00:00","Outbound",23333824,130453
"09-Sep-2013 15:00:00","Inbound",24811453,92710
"09-Sep-2013 15:00:00","Outbound",18243284,68034
"09-Sep-2013 14:00:00","Inbound",33511041,195265
"09-Sep-2013 14:00:00","Outbound",24457109,69379
"09-Sep-2013 13:00:00","Inbound",38537663,140770
"09-Sep-2013 13:00:00","Outbound",26734143,183005
"09-Sep-2013 12:00:00","Inbound",43833708,164145
"09-Sep-2013 12:00:00","Outbound",28598627,129651
"09-Sep-2013 11:00:00","Inbound",41686236,149780
"09-Sep-2013 11:00:00","Outbound",26604167,172773
"09-Sep-2013 10:00:00","Inbound",43749577,133802
"09-Sep-2013 10:00:00","Outbound",29625905,516567
"09-Sep-2013 09:00:00","Inbound",41552066,126981
"09-Sep-2013 09:00:00","Outbound",26303651,575180
"09-Sep-2013 08:00:00","Inbound",15350519,22455
"09-Sep-2013 08:00:00","Outbound",12451889,340483
"09-Sep-2013 07:00:00","Inbound",5254748,4830
"09-Sep-2013 07:00:00","Outbound",3826364,13432
"09-Sep-2013 06:00:00","Inbound",2484694,2229
"09-Sep-2013 06:00:00","Outbound",2203675,12857
"09-Sep-2013 05:00:00","Inbound",2094696,2059
"09-Sep-2013 05:00:00","Outbound",2308257,16044
"09-Sep-2013 04:00:00","Inbound",2000556,3465
"09-Sep-2013 04:00:00","Outbound",2406079,16961
"09-Sep-2013 03:00:00","Inbound",2636001,4127
"09-Sep-2013 03:00:00","Outbound",2818354,16419
"09-Sep-2013 02:00:00","Inbound",2937183,3493
"09-Sep-2013 02:00:00","Outbound",3161757,16301
"09-Sep-2013 01:00:00","Inbound",3923178,6961
"09-Sep-2013 01:00:00","Outbound",4856019,18187
"09-Sep-2013 00:00:00","Inbound",4346860,9462
"09-Sep-2013 00:00:00","Outbound",5900560,32609
"08-Sep-2013 23:00:00","Inbound",6387303,11913
"08-Sep-2013 23:00:00","Outbound",6825848,38953
"08-Sep-2013 22:00:00","Inbound",6928016,25544
"08-Sep-2013 22:00:00","Outbound",7006136,36259
"08-Sep-2013 21:00:00","Inbound",8047481,23668
"08-Sep-2013 21:00:00","Outbound",7377025,70259
"08-Sep-2013 20:00:00","Inbound",15371587,60997
"08-Sep-2013 20:00:00","Outbound",12012779,136412
"08-Sep-2013 19:00:00","Inbound",16520387,25958
"08-Sep-2013 19:00:00","Outbound",12948401,814376
"08-Sep-2013 18:00:00","Inbound",13743448,17818
"08-Sep-2013 18:00:00","Outbound",10379618,285879
"08-Sep-2013 17:00:00","Inbound",13491022,16403
"08-Sep-2013 17:00:00","Outbound",9687344,21634
"08-Sep-2013 16:00:00","Inbound",11057676,27305
"08-Sep-2013 16:00:00","Outbound",8747222,23462
"08-Sep-2013 15:00:00","Inbound",7272454,14964
"08-Sep-2013 15:00:00","Outbound",6482176,24316
"08-Sep-2013 14:00:00","Inbound",6790078,19668
"08-Sep-2013 14:00:00","Outbound",7079502,31175
"08-Sep-2013 13:00:00","Inbound",13686809,15380
"08-Sep-2013 13:00:00","Outbound",11069039,111663
"08-Sep-2013 12:00:00","Inbound",12603840,18259
"08-Sep-2013 12:00:00","Outbound",9388767,31064
"08-Sep-2013 11:00:00","Inbound",10523614,13073
"08-Sep-2013 11:00:00","Outbound",8063144,115412
"08-Sep-2013 10:00:00","Inbound",9359124,11133
"08-Sep-2013 10:00:00","Outbound",7408217,307869
"08-Sep-2013 09:00:00","Inbound",9043260,9642
"08-Sep-2013 09:00:00","Outbound",6539235,31803
"08-Sep-2013 08:00:00","Inbound",2003055,5667
"08-Sep-2013 08:00:00","Outbound",2191826,13535
"08-Sep-2013 07:00:00","Inbound",1559174,4135
"08-Sep-2013 07:00:00","Outbound",1880735,11729
"08-Sep-2013 06:00:00","Inbound",1700597,3847
"08-Sep-2013 06:00:00","Outbound",1866563,13586
"08-Sep-2013 05:00:00","Inbound",1484279,4615
"08-Sep-2013 05:00:00","Outbound",1899772,11931
"08-Sep-2013 04:00:00","Inbound",2116304,4204
"08-Sep-2013 04:00:00","Outbound",4020779,12467
"08-Sep-2013 03:00:00","Inbound",2666578,4211
"08-Sep-2013 03:00:00","Outbound",4051580,14166
"08-Sep-2013 02:00:00","Inbound",2627361,4498
"08-Sep-2013 02:00:00","Outbound",3030693,16063
"08-Sep-2013 01:00:00","Inbound",3362465,10602
"08-Sep-2013 01:00:00","Outbound",4146585,131625
"08-Sep-2013 00:00:00","Inbound",6148428,16113
"08-Sep-2013 00:00:00","Outbound",6647577,295559
"07-Sep-2013 23:00:00","Inbound",6431047,14823
"07-Sep-2013 23:00:00","Outbound",6543156,187872
"07-Sep-2013 22:00:00","Inbound",7369502,21053
"07-Sep-2013 22:00:00","Outbound",7379900,34236
"07-Sep-2013 21:00:00","Inbound",10198147,11506
"07-Sep-2013 21:00:00","Outbound",8384602,17979
"07-Sep-2013 20:00:00","Inbound",11281056,13056
"07-Sep-2013 20:00:00","Outbound",8870201,19406
"07-Sep-2013 19:00:00","Inbound",13216841,19446
"07-Sep-2013 19:00:00","Outbound",10038271,22614
"07-Sep-2013 18:00:00","Inbound",15871848,25760
"07-Sep-2013 18:00:00","Outbound",10097988,31974
"07-Sep-2013 17:00:00","Inbound",14586121,23987
"07-Sep-2013 17:00:00","Outbound",10304736,184414
"07-Sep-2013 16:00:00","Inbound",11102792,17917
"07-Sep-2013 16:00:00","Outbound",8398017,358973
"07-Sep-2013 15:00:00","Inbound",8411832,20238
"07-Sep-2013 15:00:00","Outbound",6737304,233200
"07-Sep-2013 14:00:00","Inbound",6562985,14639
"07-Sep-2013 14:00:00","Outbound",5414833,113635
"07-Sep-2013 13:00:00","Inbound",16114327,15791
"07-Sep-2013 13:00:00","Outbound",9455237,199033
"07-Sep-2013 12:00:00","Inbound",14586700,14700
"07-Sep-2013 12:00:00","Outbound",10365907,228987
"07-Sep-2013 11:00:00","Inbound",20871135,13754
"07-Sep-2013 11:00:00","Outbound",12675651,147356
"07-Sep-2013 10:00:00","Inbound",15884373,12726
"07-Sep-2013 10:00:00","Outbound",10289302,18954
"07-Sep-2013 09:00:00","Inbound",10055042,11975
"07-Sep-2013 09:00:00","Outbound",6559852,17814
"07-Sep-2013 08:00:00","Inbound",3265851,7561
"07-Sep-2013 08:00:00","Outbound",3290552,15424
"07-Sep-2013 07:00:00","Inbound",2540612,4657
"07-Sep-2013 07:00:00","Outbound",2713402,12479
"07-Sep-2013 06:00:00","Inbound",3225633,4064
"07-Sep-2013 06:00:00","Outbound",4630657,17852
"07-Sep-2013 05:00:00","Inbound",2021638,4475
"07-Sep-2013 05:00:00","Outbound",2421804,12956
"07-Sep-2013 04:00:00","Inbound",2251183,4406
"07-Sep-2013 04:00:00","Outbound",2094672,13474
"07-Sep-2013 03:00:00","Inbound",1825121,4420
"07-Sep-2013 03:00:00","Outbound",1950763,12946
"07-Sep-2013 02:00:00","Inbound",2517993,5948
"07-Sep-2013 02:00:00","Outbound",2584823,14053
"07-Sep-2013 01:00:00","Inbound",3307670,7883
"07-Sep-2013 01:00:00","Outbound",3481319,18632
"07-Sep-2013 00:00:00","Inbound",5136950,9215
"07-Sep-2013 00:00:00","Outbound",4886480,17474
"06-Sep-2013 23:00:00","Inbound",8322261,18247
"06-Sep-2013 23:00:00","Outbound",6696370,21944
"06-Sep-2013 22:00:00","Inbound",10094097,33556
"06-Sep-2013 22:00:00","Outbound",9406494,24594
"06-Sep-2013 21:00:00","Inbound",8086387,28295
"06-Sep-2013 21:00:00","Outbound",8248429,128936
"06-Sep-2013 20:00:00","Inbound",13920924,31654
"06-Sep-2013 20:00:00","Outbound",12291409,1879691
"06-Sep-2013 19:00:00","Inbound",22345386,49916
"06-Sep-2013 19:00:00","Outbound",16116616,835720
"06-Sep-2013 18:00:00","Inbound",26618926,131129
"06-Sep-2013 18:00:00","Outbound",17566364,423902
"06-Sep-2013 17:00:00","Inbound",21347260,107259
"06-Sep-2013 17:00:00","Outbound",16480666,955400
"06-Sep-2013 16:00:00","Inbound",20287266,115950
"06-Sep-2013 16:00:00","Outbound",16812550,488958
"06-Sep-2013 15:00:00","Inbound",12322337,38314
"06-Sep-2013 15:00:00","Outbound",11543007,49085
"06-Sep-2013 14:00:00","Inbound",25245203,77992
"06-Sep-2013 14:00:00","Outbound",17787589,59186
"06-Sep-2013 13:00:00","Inbound",33659763,122796
"06-Sep-2013 13:00:00","Outbound",24769404,103451
"06-Sep-2013 12:00:00","Inbound",43175316,202542
"06-Sep-2013 12:00:00","Outbound",30101008,126884
"06-Sep-2013 11:00:00","Inbound",37787534,143879
"06-Sep-2013 11:00:00","Outbound",25901407,174478
"06-Sep-2013 10:00:00","Inbound",47830568,171853
"06-Sep-2013 10:00:00","Outbound",31755457,120539
"06-Sep-2013 09:00:00","Inbound",40249335,91606
"06-Sep-2013 09:00:00","Outbound",26942008,68196
"06-Sep-2013 08:00:00","Inbound",14583285,38180
"06-Sep-2013 08:00:00","Outbound",12237848,20472
"06-Sep-2013 07:00:00","Inbound",4797239,8003
"06-Sep-2013 07:00:00","Outbound",5906071,22075
"06-Sep-2013 06:00:00","Inbound",4476989,4706
"06-Sep-2013 06:00:00","Outbound",7054760,22950
"06-Sep-2013 05:00:00","Inbound",3228918,5309
"06-Sep-2013 05:00:00","Outbound",4790526,12974
"06-Sep-2013 04:00:00","Inbound",3311404,7171
"06-Sep-2013 04:00:00","Outbound",4605973,16791
"06-Sep-2013 03:00:00","Inbound",3658268,9649
"06-Sep-2013 03:00:00","Outbound",4678685,13824
"06-Sep-2013 02:00:00","Inbound",5041061,6039
"06-Sep-2013 02:00:00","Outbound",5414226,15891
"06-Sep-2013 01:00:00","Inbound",5089578,7896
"06-Sep-2013 01:00:00","Outbound",6200112,19572
"06-Sep-2013 00:00:00","Inbound",5869504,19303
"06-Sep-2013 00:00:00","Outbound",7171857,24151
"05-Sep-2013 23:00:00","Inbound",7155608,19075
"05-Sep-2013 23:00:00","Outbound",8231060,32671
"05-Sep-2013 22:00:00","Inbound",10108078,23969
"05-Sep-2013 22:00:00","Outbound",10378215,28642
"05-Sep-2013 21:00:00","Inbound",11007288,29909
"05-Sep-2013 21:00:00","Outbound",10600080,65462
"05-Sep-2013 20:00:00","Inbound",16972438,25921
"05-Sep-2013 20:00:00","Outbound",17016414,45639
"05-Sep-2013 19:00:00","Inbound",23969333,135554
"05-Sep-2013 19:00:00","Outbound",21495421,86256
"05-Sep-2013 18:00:00","Inbound",36686021,166981
"05-Sep-2013 18:00:00","Outbound",28251867,333076
"05-Sep-2013 17:00:00","Inbound",34847047,214128
"05-Sep-2013 17:00:00","Outbound",27816174,148519
"05-Sep-2013 16:00:00","Inbound",28796749,161184
"05-Sep-2013 16:00:00","Outbound",23106475,80554
"05-Sep-2013 15:00:00","Inbound",16348017,56315
"05-Sep-2013 15:00:00","Outbound",14369194,68278
"05-Sep-2013 14:00:00","Inbound",25167202,109566
"05-Sep-2013 14:00:00","Outbound",19412042,62759
"05-Sep-2013 13:00:00","Inbound",34849315,112086
"05-Sep-2013 13:00:00","Outbound",28627102,185455
"05-Sep-2013 12:00:00","Inbound",36258914,168657
"05-Sep-2013 12:00:00","Outbound",25796152,93039
"05-Sep-2013 11:00:00","Inbound",44335160,227446
"05-Sep-2013 11:00:00","Outbound",28159785,125458
"05-Sep-2013 10:00:00","Inbound",44700226,219360
"05-Sep-2013 10:00:00","Outbound",29664484,132509
"05-Sep-2013 09:00:00","Inbound",41992409,157986
"05-Sep-2013 09:00:00","Outbound",27160928,117292
"05-Sep-2013 08:00:00","Inbound",20566190,26626
"05-Sep-2013 08:00:00","Outbound",14531786,25446
"05-Sep-2013 07:00:00","Inbound",8299803,10439
"05-Sep-2013 07:00:00","Outbound",6505783,12020
"05-Sep-2013 06:00:00","Inbound",6482844,8757
"05-Sep-2013 06:00:00","Outbound",7019069,20175
"05-Sep-2013 05:00:00","Inbound",2958132,6822
"05-Sep-2013 05:00:00","Outbound",3645991,14047
"05-Sep-2013 04:00:00","Inbound",5079165,7939
"05-Sep-2013 04:00:00","Outbound",4999117,136798
"05-Sep-2013 03:00:00","Inbound",5817979,10749
"05-Sep-2013 03:00:00","Outbound",5139280,25556
"05-Sep-2013 02:00:00","Inbound",4585456,9317
"05-Sep-2013 02:00:00","Outbound",4689421,19449
"05-Sep-2013 01:00:00","Inbound",6549312,11623
"05-Sep-2013 01:00:00","Outbound",5834361,46277
"05-Sep-2013 00:00:00","Inbound",5584415,16849
"05-Sep-2013 00:00:00","Outbound",5773021,65039
"04-Sep-2013 23:00:00","Inbound",10949546,43178
"04-Sep-2013 23:00:00","Outbound",9356327,61116
"04-Sep-2013 22:00:00","Inbound",12887381,74220
"04-Sep-2013 22:00:00","Outbound",9076852,24443
"04-Sep-2013 21:00:00","Inbound",11440130,70515
"04-Sep-2013 21:00:00","Outbound",9473023,29252
"04-Sep-2013 20:00:00","Inbound",16565724,40308
"04-Sep-2013 20:00:00","Outbound",12025796,35629
"04-Sep-2013 19:00:00","Inbound",38586555,161369
"04-Sep-2013 19:00:00","Outbound",24382754,73275
"04-Sep-2013 18:00:00","Inbound",38080729,161921
"04-Sep-2013 18:00:00","Outbound",24249085,116522
"04-Sep-2013 17:00:00","Inbound",42205632,129159
"04-Sep-2013 17:00:00","Outbound",26087067,122595
"04-Sep-2013 16:00:00","Inbound",27691827,73767
"04-Sep-2013 16:00:00","Outbound",20153925,48518
"04-Sep-2013 15:00:00","Inbound",18425861,34165
"04-Sep-2013 15:00:00","Outbound",13132460,32543
"04-Sep-2013 14:00:00","Inbound",24982962,32012
"04-Sep-2013 14:00:00","Outbound",17054908,79224
